id,data,pais,centro_custo,categoria,descricao,valor_usd,aprovado
2494,2025-10-06,Peru,CC-008,Consultoria,Grow 24/365 interfaces,3431.12,True
512,2025-10-06,Colômbia,CC-014,Treinamento,Strategize proactive solutions,7113.81,True
1599,2025-10-06,Brasil,CC-011,Viagens,Aggregate revolutionary technologies,2756.45,True
1642,2025-10-07,Peru,CC-010,TI,Matrix b2b web services,12289.36,True
163,2025-10-07,Chile,CC-003,Viagens,Leverage vertical users,7430.56,True
59,2025-10-07,México,CC-009,Treinamento,Expedite front-end bandwidth,2585.41,True
1516,2025-10-07,México,CC-010,Infraestrutura,Disintermediate extensible web-readiness,9353.75,False
1095,2025-10-08,Chile,CC-002,Consultoria,Maximize viral niches,8582.95,False
2486,2025-10-08,Chile,CC-001,Consultoria,Grow killer models,2448.14,False
490,2025-10-08,Argentina,CC-014,Infraestrutura,Optimize rich convergence,29406.41,True
2030,2025-10-08,México,CC-011,Viagens,Deploy e-business action-items,9178.36,True
1237,2025-10-09,Argentina,CC-015,Marketing,Whiteboard user-centric functionalities,7259.08,True
1143,2025-10-09,Colômbia,CC-005,Consultoria,Strategize robust roi,7196.69,True
1586,2025-10-09,Argentina,CC-007,Treinamento,Mesh extensible solutions,8627.46,True
2080,2025-10-09,Chile,CC-006,Marketing,Engineer bricks-and-clicks e-markets,7200.37,True
1964,2025-10-09,Peru,CC-010,Treinamento,Re-intermediate strategic networks,3836.81,True
358,2025-10-09,Argentina,CC-012,TI,Synthesize bleeding-edge interfaces,22610.54,False
498,2025-10-10,Colômbia,CC-012,Marketing,Maximize front-end networks,8384.79,True
92,2025-10-10,Brasil,CC-005,Viagens,Orchestrate viral functionalities,8917.94,True
2456,2025-10-10,México,CC-005,Consultoria,Drive wireless partnerships,7019.17,True
936,2025-10-11,Chile,CC-014,Consultoria,Incubate intuitive communities,2101.82,True
132,2025-10-11,Chile,CC-002,Consultoria,Strategize cross-platform users,3419.99,False
2457,2025-10-11,Peru,CC-005,Consultoria,Innovate e-business content,3187.31,True
754,2025-10-11,Brasil,CC-001,TI,Orchestrate bricks-and-clicks schemas,24354.87,False
1797,2025-10-11,Peru,CC-002,Consultoria,Envisioneer ubiquitous networks,9885.2,True
1646,2025-10-12,Colômbia,CC-003,TI,Drive value-added networks,9261.17,True
1188,2025-10-12,Peru,CC-009,Marketing,Repurpose synergistic experiences,9288.19,True
1530,2025-10-12,Peru,CC-010,Consultoria,Whiteboard 24/365 partnerships,2428.2,True
1908,2025-10-13,Argentina,CC-006,Consultoria,Embrace mission-critical bandwidth,3916.33,True
697,2025-10-13,México,CC-004,Infraestrutura,Aggregate interactive e-services,28351.69,True
2437,2025-10-13,Colômbia,CC-007,Viagens,Re-contextualize extensible mindshare,9914.29,True
1449,2025-10-13,Argentina,CC-002,Viagens,Monetize b2c methodologies,9882.11,True
468,2025-10-14,Peru,CC-004,Consultoria,Morph enterprise functionalities,5401.55,True
964,2025-10-14,Peru,CC-003,Viagens,Engage viral niches,7772.64,True
2294,2025-10-14,Brasil,CC-003,Marketing,Drive e-business portals,6113.7,True
669,2025-10-15,Colômbia,CC-011,Marketing,Reinvent interactive web services,7557.4,True
147,2025-10-15,México,CC-008,Treinamento,Streamline visionary architectures,8016.84,False
303,2025-10-15,México,CC-009,Infraestrutura,Incubate b2c portals,12093.65,True
912,2025-10-15,Peru,CC-006,Marketing,Drive front-end applications,6019.68,True
1506,2025-10-15,Brasil,CC-008,TI,Maximize out-of-the-box relationships,16152.99,True
1339,2025-10-16,Colômbia,CC-009,Treinamento,Envisioneer end-to-end content,8128.48,True
322,2025-10-16,Peru,CC-009,Viagens,Evolve transparent users,6612.07,False
1283,2025-10-16,Colômbia,CC-014,TI,Streamline mission-critical applications,8526.77,True
1820,2025-10-16,Colômbia,CC-010,Consultoria,Generate viral channels,6242.92,False
1251,2025-10-17,Peru,CC-015,Marketing,Strategize sticky initiatives,8827.62,True
2478,2025-10-17,Argentina,CC-005,Viagens,Brand holistic info-mediaries,5882.76,True
963,2025-10-17,Brasil,CC-012,TI,Enhance transparent e-tailers,22245.89,False
1012,2025-10-18,Colômbia,CC-001,Consultoria,Productize scalable models,9007.11,True
2085,2025-10-19,Peru,CC-010,TI,Utilize value-added content,16658.19,False
895,2025-10-19,Brasil,CC-001,Marketing,Reinvent world-class action-items,6963.77,True
422,2025-10-21,Colômbia,CC-009,TI,Iterate best-of-breed convergence,29601.94,True
2059,2025-10-21,Colômbia,CC-015,Infraestrutura,Drive 24/7 synergies,23843.29,True
489,2025-10-21,Colômbia,CC-008,Infraestrutura,Productize web-enabled systems,22624.74,True
1745,2025-10-22,Colômbia,CC-009,Infraestrutura,Grow next-generation paradigms,32820.25,True
1351,2025-10-22,Argentina,CC-015,Marketing,Visualize mission-critical markets,1749.21,True
2213,2025-10-22,Argentina,CC-014,Marketing,Engineer intuitive markets,7947.2,True
931,2025-10-22,Peru,CC-009,Infraestrutura,Orchestrate end-to-end solutions,33997.58,True
561,2025-10-22,Brasil,CC-013,TI,Synthesize scalable experiences,23872.19,False
2402,2025-10-22,Chile,CC-002,Infraestrutura,Utilize collaborative convergence,6207.71,True
496,2025-10-22,Argentina,CC-010,Treinamento,Incubate proactive portals,4855.74,True
1836,2025-10-22,Brasil,CC-005,Viagens,Transform compelling e-business,5967.66,True
1450,2025-10-22,México,CC-013,Treinamento,Grow virtual interfaces,3129.63,True
245,2025-10-23,Colômbia,CC-011,Marketing,Orchestrate seamless platforms,7120.89,True
2310,2025-10-23,Argentina,CC-010,Infraestrutura,Transition b2c mindshare,11491.52,True
217,2025-10-24,Peru,CC-006,Treinamento,Morph extensible channels,4544.08,False
2462,2025-10-24,Argentina,CC-009,Treinamento,Envisioneer out-of-the-box eyeballs,7902.1,True
1688,2025-10-24,Brasil,CC-007,Marketing,Engineer innovative channels,5639.97,True
169,2025-10-25,Argentina,CC-005,TI,Utilize cutting-edge communities,31267.69,True
821,2025-10-25,Argentina,CC-008,Marketing,Reinvent innovative deliverables,5501.32,True
1785,2025-10-25,Colômbia,CC-001,Viagens,Engineer next-generation e-tailers,4660.74,True
935,2025-10-25,Peru,CC-009,Marketing,Incubate clicks-and-mortar schemas,2995.21,True
1810,2025-10-25,Peru,CC-003,Consultoria,Reinvent efficient deliverables,8449.54,True
1101,2025-10-26,Colômbia,CC-014,Infraestrutura,Empower end-to-end content,36067.62,True
469,2025-10-26,Chile,CC-015,Marketing,Re-contextualize web-enabled convergence,6883.9,True
1042,2025-10-26,Argentina,CC-008,Marketing,E-enable turn-key info-mediaries,6120.03,True
1533,2025-10-26,Colômbia,CC-007,Infraestrutura,Visualize killer paradigms,34675.55,True
1037,2025-10-27,México,CC-001,Treinamento,Empower cross-platform web services,2236.89,False
520,2025-10-29,Chile,CC-013,Infraestrutura,Reinvent leading-edge portals,26654.3,True
121,2025-10-29,Colômbia,CC-008,Consultoria,Utilize revolutionary schemas,4111.76,False
1987,2025-10-29,Colômbia,CC-004,Infraestrutura,Brand sticky functionalities,35707.68,True
2361,2025-10-29,México,CC-012,Treinamento,Optimize rich markets,2947.33,True
1899,2025-10-30,Colômbia,CC-010,Consultoria,Disintermediate seamless web services,8943.46,True
721,2025-10-30,Argentina,CC-008,Viagens,Drive wireless niches,2646.5,True
2094,2025-10-31,Argentina,CC-008,Consultoria,Deliver 24/365 platforms,9604.45,True
2140,2025-10-31,Peru,CC-014,Treinamento,Enhance customized infrastructures,2827.03,True
18,2025-10-31,Chile,CC-004,Infraestrutura,Extend cross-platform relationships,27209.34,True
430,2025-10-31,Chile,CC-014,Consultoria,Deploy real-time functionalities,6458.17,False
1689,2025-11-01,Colômbia,CC-015,Infraestrutura,Innovate b2c action-items,16739.74,True
1315,2025-11-01,Chile,CC-002,Consultoria,Orchestrate intuitive models,9024.84,True
192,2025-11-01,Colômbia,CC-006,Viagens,Embrace dot-com platforms,3967.75,True
1332,2025-11-01,Chile,CC-002,Consultoria,Syndicate 24/365 communities,5490.06,False
1069,2025-11-01,Peru,CC-002,Marketing,Morph seamless web-readiness,3384.67,False
724,2025-11-01,Brasil,CC-005,TI,Mesh seamless solutions,31150.7,True
383,2025-11-01,Argentina,CC-008,Infraestrutura,Extend bricks-and-clicks niches,19148.98,True
1609,2025-11-02,Argentina,CC-010,TI,Mesh mission-critical e-services,25886.73,True
2114,2025-11-02,Chile,CC-011,Infraestrutura,Deliver real-time functionalities,23441.07,True
198,2025-11-02,Peru,CC-001,TI,Drive synergistic relationships,14754.75,False
1461,2025-11-03,Brasil,CC-001,Consultoria,Reinvent b2c schemas,6348.81,False
15,2025-11-03,Argentina,CC-011,Marketing,Reinvent rich action-items,4326.38,True
1757,2025-11-03,Colômbia,CC-003,Infraestrutura,Syndicate cutting-edge e-tailers,18895.59,True
827,2025-11-03,Colômbia,CC-010,TI,Deploy granular convergence,25863.26,True
433,2025-11-04,Chile,CC-010,Viagens,Architect vertical functionalities,4725.12,True
1443,2025-11-04,Brasil,CC-012,TI,Expedite scalable initiatives,35062.52,True
516,2025-11-04,México,CC-014,Treinamento,Embrace rich supply-chains,7998.34,True
917,2025-11-05,Peru,CC-013,Infraestrutura,Cultivate interactive applications,23930.77,False
1242,2025-11-05,Peru,CC-005,Infraestrutura,Extend ubiquitous synergies,35297.25,True
1498,2025-11-05,Peru,CC-014,TI,Extend holistic e-services,20878.85,True
767,2025-11-05,Chile,CC-006,Infraestrutura,Maximize best-of-breed content,7067.62,True
2229,2025-11-06,Argentina,CC-010,Infraestrutura,Transform synergistic functionalities,13606.25,False
1850,2025-11-06,México,CC-009,Consultoria,Exploit wireless e-services,9659.9,False
848,2025-11-06,México,CC-014,Marketing,Streamline granular relationships,4835.34,True
288,2025-11-07,México,CC-005,Infraestrutura,Enhance out-of-the-box interfaces,31872.21,True
2168,2025-11-07,México,CC-015,Marketing,Facilitate web-enabled channels,6545.71,True
600,2025-11-07,Chile,CC-002,Consultoria,Engage distributed synergies,2132.31,True
1117,2025-11-07,Peru,CC-010,Infraestrutura,Disintermediate cross-platform experiences,25483.09,False
1113,2025-11-07,Argentina,CC-001,Treinamento,Seize viral deliverables,8578.96,True
949,2025-11-08,Colômbia,CC-002,Treinamento,Incubate virtual e-business,6041.41,True
2250,2025-11-08,Peru,CC-006,Treinamento,Unleash enterprise e-tailers,9755.52,True
2238,2025-11-08,Argentina,CC-003,Treinamento,Re-intermediate user-centric partnerships,3612.51,True
2293,2025-11-08,Peru,CC-001,Viagens,Visualize virtual e-services,3269.7,True
196,2025-11-09,México,CC-008,TI,Engage 24/365 solutions,35113.2,False
1061,2025-11-09,Colômbia,CC-003,Treinamento,Redefine efficient systems,1240.93,False
1249,2025-11-09,Chile,CC-011,Consultoria,Whiteboard distributed info-mediaries,3158.48,True
1068,2025-11-09,Chile,CC-009,Consultoria,Transition magnetic eyeballs,9607.92,True
1889,2025-11-09,Chile,CC-004,TI,Harness integrated systems,8058.74,True
1136,2025-11-09,Colômbia,CC-005,TI,Matrix 24/365 eyeballs,15783.12,False
1974,2025-11-10,Chile,CC-002,Consultoria,Brand dot-com supply-chains,4641.73,True
86,2025-11-11,Chile,CC-002,TI,Aggregate distributed content,30483.36,False
2297,2025-11-11,Argentina,CC-001,TI,Transition compelling markets,31818.12,True
1409,2025-11-11,México,CC-008,Consultoria,Seize extensible models,2770.29,True
577,2025-11-11,Colômbia,CC-007,Viagens,Productize cross-platform web services,3768.26,True
485,2025-11-11,Peru,CC-015,Treinamento,Synthesize robust roi,9323.33,True
1473,2025-11-11,México,CC-001,Viagens,Architect integrated schemas,4876.39,True
1010,2025-11-12,México,CC-015,Marketing,Re-contextualize integrated paradigms,4511.69,True
331,2025-11-12,Chile,CC-011,Marketing,Utilize robust e-commerce,7568.86,True
1567,2025-11-12,México,CC-004,TI,Leverage integrated infrastructures,23890.9,True
301,2025-11-12,Argentina,CC-002,Marketing,Leverage intuitive markets,3747.13,True
1818,2025-11-13,Chile,CC-012,TI,Maximize out-of-the-box experiences,10541.55,False
1032,2025-11-13,Brasil,CC-004,Infraestrutura,Evolve magnetic web-readiness,21983.95,False
630,2025-11-13,Brasil,CC-013,Treinamento,Expedite ubiquitous architectures,1471.57,True
698,2025-11-13,Brasil,CC-008,Viagens,Whiteboard collaborative interfaces,3352.05,True
39,2025-11-13,México,CC-012,Infraestrutura,Matrix bleeding-edge markets,27265.63,True
649,2025-11-13,Colômbia,CC-001,Consultoria,Architect customized initiatives,4080.15,True
2089,2025-11-13,Peru,CC-006,Treinamento,Envisioneer sticky e-tailers,8186.85,False
1001,2025-11-14,Chile,CC-004,Treinamento,Disintermediate cross-platform models,1293.21,True
1261,2025-11-14,Colômbia,CC-001,Consultoria,Maximize end-to-end mindshare,4046.46,True
1402,2025-11-14,México,CC-013,TI,Whiteboard plug-and-play web services,16906.63,True
1439,2025-11-14,Chile,CC-003,Viagens,Synthesize virtual e-business,2262.56,False
443,2025-11-15,Chile,CC-007,Marketing,Streamline dynamic metrics,7129.5,True
1558,2025-11-15,Brasil,CC-012,Consultoria,Matrix distributed communities,4264.25,True
1099,2025-11-15,Chile,CC-009,Marketing,Mesh ubiquitous experiences,4060.79,False
2218,2025-11-15,Argentina,CC-004,Consultoria,E-enable distributed users,1355.42,True
1453,2025-11-15,Brasil,CC-004,Infraestrutura,Expedite 24/365 portals,16518.37,False
406,2025-11-15,Peru,CC-015,Treinamento,Utilize leading-edge eyeballs,4231.73,True
1108,2025-11-16,Argentina,CC-002,TI,Transform customized architectures,17602.5,True
1140,2025-11-16,Colômbia,CC-013,Viagens,Synthesize strategic platforms,2273.26,True
930,2025-11-16,Chile,CC-010,Treinamento,Unleash enterprise metrics,5427.26,False
266,2025-11-16,Brasil,CC-003,TI,Grow customized eyeballs,13257.13,False
506,2025-11-16,México,CC-004,TI,Deploy seamless solutions,28519.32,True
823,2025-11-17,Chile,CC-002,Infraestrutura,Engineer one-to-one info-mediaries,31918.72,True
534,2025-11-17,Chile,CC-008,Marketing,Cultivate distributed partnerships,5712.79,False
1544,2025-11-17,Chile,CC-001,Treinamento,Extend innovative mindshare,7650.02,True
187,2025-11-17,Colômbia,CC-015,Treinamento,Aggregate turn-key eyeballs,6933.28,True
1881,2025-11-17,Colômbia,CC-011,Consultoria,Engage customized platforms,3611.51,False
1768,2025-11-18,Brasil,CC-009,Treinamento,Expedite ubiquitous technologies,3194.87,True
1644,2025-11-18,Colômbia,CC-002,Viagens,Incubate extensible action-items,3295.08,True
872,2025-11-18,Colômbia,CC-009,Infraestrutura,Productize one-to-one methodologies,7832.33,True
186,2025-11-19,Peru,CC-013,Marketing,Empower virtual networks,6270.97,True
2126,2025-11-19,Chile,CC-002,Infraestrutura,Grow next-generation infrastructures,32752.66,True
128,2025-11-20,México,CC-007,Treinamento,Transform visionary portals,1437.3,True
975,2025-11-21,México,CC-003,Marketing,Optimize frictionless applications,9649.18,True
1698,2025-11-21,Brasil,CC-012,Consultoria,Orchestrate intuitive web services,3489.97,False
1694,2025-11-21,Chile,CC-013,Marketing,Deploy world-class synergies,6593.8,True
877,2025-11-22,Argentina,CC-015,Viagens,Iterate plug-and-play synergies,6023.62,True
244,2025-11-22,Brasil,CC-009,Consultoria,Grow mission-critical functionalities,1322.48,True
1285,2025-11-22,México,CC-012,Viagens,Seize visionary info-mediaries,2161.86,True
1562,2025-11-23,Chile,CC-002,TI,Extend open-source communities,11424.75,False
1090,2025-11-23,Argentina,CC-007,Treinamento,Engineer dot-com functionalities,5003.53,True
809,2025-11-24,Brasil,CC-005,Marketing,Reinvent b2c web-readiness,8393.0,True
1809,2025-11-25,México,CC-008,Consultoria,Reinvent next-generation deliverables,6800.86,False
2377,2025-11-25,Brasil,CC-001,Viagens,Redefine front-end niches,1988.81,False
734,2025-11-25,Brasil,CC-001,Viagens,Cultivate frictionless solutions,9492.07,True
811,2025-11-25,Argentina,CC-012,TI,Engage distributed communities,14415.85,False
2154,2025-11-26,México,CC-012,Marketing,E-enable best-of-breed e-tailers,3641.08,False
1823,2025-11-26,Peru,CC-012,Consultoria,Engineer viral users,2511.05,True
442,2025-11-26,Peru,CC-014,Treinamento,Incentivize innovative e-markets,3838.16,True
371,2025-11-26,Peru,CC-008,Consultoria,Utilize sticky e-markets,9831.21,True
34,2025-11-27,México,CC-002,Marketing,Visualize integrated applications,5499.73,True
1973,2025-11-27,Colômbia,CC-001,Viagens,Aggregate front-end methodologies,4444.14,True
538,2025-11-28,Chile,CC-004,TI,Leverage cross-platform infrastructures,10974.33,False
2194,2025-11-28,Brasil,CC-005,Treinamento,Exploit mission-critical systems,5251.11,True
1286,2025-11-28,Colômbia,CC-015,Infraestrutura,Synergize compelling channels,27225.59,True
2144,2025-11-28,Brasil,CC-006,Treinamento,Exploit strategic deliverables,5135.65,True
1655,2025-11-29,Colômbia,CC-007,Viagens,Generate innovative web-readiness,9206.14,True
1556,2025-11-29,México,CC-009,Treinamento,Implement extensible schemas,7268.94,True
1682,2025-11-29,México,CC-006,Consultoria,Whiteboard scalable portals,9184.49,False
2358,2025-11-29,Argentina,CC-008,Marketing,Iterate dynamic e-business,9489.09,False
1187,2025-11-30,Chile,CC-006,TI,Implement leading-edge solutions,11589.15,True
1127,2025-11-30,Colômbia,CC-007,TI,Utilize customized action-items,13178.35,True
2193,2025-11-30,Colômbia,CC-001,Treinamento,Architect world-class relationships,8665.5,True
179,2025-11-30,Colômbia,CC-011,Viagens,Enhance intuitive solutions,5992.15,True
1922,2025-11-30,Argentina,CC-006,Marketing,Leverage intuitive e-markets,7525.76,True
1304,2025-11-30,Colômbia,CC-003,Infraestrutura,Maximize b2b solutions,22131.01,False
1303,2025-11-30,Brasil,CC-001,TI,Leverage transparent convergence,13755.18,True
156,2025-11-30,Brasil,CC-007,Viagens,Transform leading-edge communities,3789.27,True
1919,2025-11-30,Chile,CC-001,Viagens,Disintermediate customized experiences,1848.83,True
2463,2025-11-30,Chile,CC-003,Infraestrutura,Productize cross-media e-business,19482.72,True
1672,2025-12-01,Brasil,CC-011,Viagens,Productize 24/365 metrics,9323.39,True
1501,2025-12-01,Chile,CC-014,TI,Utilize e-business partnerships,6577.33,True
1860,2025-12-01,Chile,CC-006,TI,Optimize collaborative markets,26355.14,True
412,2025-12-01,México,CC-010,Infraestrutura,Integrate impactful supply-chains,10064.98,True
2106,2025-12-02,Colômbia,CC-005,Treinamento,Morph customized web services,7684.88,True
2383,2025-12-03,Colômbia,CC-012,Infraestrutura,Scale web-enabled action-items,27726.55,False
