id,date,country,cost_center,category,description,amount_usd,approved
2043,2025-10-30,Brazil,CC-003,Marketing,Aggregate intuitive info-mediaries,6437.61,True
1192,2025-10-30,Peru,CC-013,Travel,Synergize out-of-the-box functionalities,7567.51,False
1329,2025-10-30,Brazil,CC-011,Consulting,Aggregate b2b markets,3931.45,False
1749,2025-10-30,Brazil,CC-004,Consulting,Disintermediate cross-media e-business,6349.99,True
963,2025-10-30,Brazil,CC-012,IT,Expedite enterprise web-readiness,22245.89,False
551,2025-10-30,Argentina,CC-005,IT,Utilize frictionless channels,24952.77,True
1224,2025-10-31,Argentina,CC-012,Consulting,Optimize world-class eyeballs,5675.15,True
201,2025-10-31,Peru,CC-005,Marketing,Repurpose e-business experiences,5678.07,False
594,2025-10-31,Argentina,CC-012,Marketing,Visualize impactful relationships,6996.23,False
1810,2025-11-01,Peru,CC-003,Consulting,Target impactful synergies,8449.54,True
1777,2025-11-01,Argentina,CC-013,Consulting,Integrate proactive vortals,9732.8,True
1120,2025-11-02,Chile,CC-003,Marketing,Facilitate plug-and-play experiences,4827.39,True
1502,2025-11-02,Mexico,CC-010,Infrastructure,Repurpose efficient e-commerce,15583.95,True
1242,2025-11-02,Peru,CC-005,Infrastructure,Integrate out-of-the-box technologies,35297.25,True
1086,2025-11-02,Mexico,CC-008,Marketing,Drive real-time systems,4420.13,False
767,2025-11-03,Chile,CC-006,Infrastructure,Redefine turn-key metrics,7067.62,True
1771,2025-11-03,Peru,CC-008,Travel,Scale interactive roi,9354.36,False
1399,2025-11-03,Chile,CC-005,IT,Drive cross-media e-services,28433.27,True
2254,2025-11-03,Chile,CC-014,Travel,Generate killer methodologies,5929.02,True
914,2025-11-04,Brazil,CC-004,Marketing,Matrix bricks-and-clicks niches,6575.5,True
1918,2025-11-04,Peru,CC-003,Consulting,Monetize granular info-mediaries,3006.78,True
21,2025-11-04,Argentina,CC-015,Infrastructure,Cultivate open-source markets,20974.63,False
1799,2025-11-05,Brazil,CC-008,Infrastructure,Optimize ubiquitous web-readiness,35564.32,True
1959,2025-11-05,Argentina,CC-012,Consulting,Seize leading-edge content,7977.15,False
2086,2025-11-05,Mexico,CC-001,Consulting,Engineer scalable supply-chains,7010.01,True
2077,2025-11-05,Brazil,CC-001,IT,Deliver efficient convergence,21737.04,False
210,2025-11-06,Colombia,CC-008,Travel,Enhance open-source e-commerce,3999.95,False
389,2025-11-06,Chile,CC-001,Consulting,Disintermediate turn-key infrastructures,9555.31,True
1702,2025-11-06,Brazil,CC-014,Marketing,Whiteboard seamless partnerships,2023.49,True
1389,2025-11-07,Colombia,CC-008,Infrastructure,Transition transparent e-commerce,27785.06,True
1121,2025-11-07,Brazil,CC-013,Travel,Re-intermediate magnetic systems,5805.18,True
1068,2025-11-08,Chile,CC-009,Consulting,Deliver front-end methodologies,9607.92,True
1637,2025-11-08,Chile,CC-013,IT,Target turn-key infrastructures,5461.68,True
2376,2025-11-08,Peru,CC-015,Marketing,Re-contextualize granular bandwidth,7378.42,True
2078,2025-11-08,Mexico,CC-013,Training,Reinvent turn-key e-commerce,9884.69,True
318,2025-11-08,Peru,CC-002,Marketing,Integrate out-of-the-box e-business,2528.43,False
348,2025-11-08,Brazil,CC-006,Infrastructure,Visualize b2c action-items,20359.49,True
1868,2025-11-09,Brazil,CC-004,Consulting,Reinvent front-end web services,4460.23,False
1944,2025-11-09,Colombia,CC-007,Training,Brand scalable platforms,6665.91,False
399,2025-11-09,Peru,CC-011,Infrastructure,Integrate proactive info-mediaries,35101.71,True
1822,2025-11-09,Argentina,CC-013,Training,Repurpose integrated web-readiness,6800.85,False
703,2025-11-09,Argentina,CC-001,IT,Deploy killer e-commerce,31043.15,False
484,2025-11-10,Peru,CC-003,Travel,Syndicate wireless metrics,5295.48,False
2036,2025-11-10,Argentina,CC-012,Training,Brand real-time technologies,1887.85,False
1262,2025-11-10,Colombia,CC-015,Training,Scale one-to-one vortals,9090.23,True
1594,2025-11-10,Brazil,CC-013,Infrastructure,Envisioneer proactive eyeballs,29303.12,False
1218,2025-11-11,Mexico,CC-003,Consulting,Cultivate vertical metrics,6682.77,True
992,2025-11-11,Colombia,CC-005,Consulting,Monetize cutting-edge info-mediaries,4356.93,False
923,2025-11-11,Mexico,CC-010,Consulting,Revolutionize best-of-breed mindshare,4884.25,True
1384,2025-11-11,Colombia,CC-004,Consulting,Morph value-added info-mediaries,7979.24,False
324,2025-11-12,Colombia,CC-006,Training,Synthesize extensible infrastructures,6936.17,False
172,2025-11-12,Mexico,CC-010,Consulting,Empower cross-media infrastructures,3887.35,True
1444,2025-11-12,Colombia,CC-013,Infrastructure,Strategize compelling channels,31144.59,False
1807,2025-11-12,Colombia,CC-006,IT,Syndicate clicks-and-mortar solutions,19223.41,False
667,2025-11-12,Colombia,CC-011,IT,Unleash front-end paradigms,25672.01,True
2091,2025-11-12,Peru,CC-004,Consulting,Scale frictionless web-readiness,3785.99,True
1205,2025-11-13,Argentina,CC-008,Consulting,Engineer end-to-end paradigms,6121.81,False
159,2025-11-13,Chile,CC-002,Marketing,Leverage turn-key supply-chains,3412.35,True
1601,2025-11-13,Peru,CC-002,Consulting,Exploit clicks-and-mortar infrastructures,5489.6,False
1209,2025-11-13,Colombia,CC-006,Marketing,Mesh front-end applications,4265.11,True
2131,2025-11-13,Brazil,CC-005,IT,Revolutionize 24/365 communities,17589.28,True
1685,2025-11-14,Peru,CC-005,Consulting,Re-contextualize bleeding-edge convergence,7677.72,True
1745,2025-11-14,Colombia,CC-009,Infrastructure,Engineer visionary technologies,32820.25,True
2339,2025-11-14,Mexico,CC-006,Infrastructure,Envisioneer vertical relationships,8756.48,True
2150,2025-11-14,Mexico,CC-009,Consulting,Cultivate 24/365 synergies,7316.89,True
1114,2025-11-14,Peru,CC-006,Marketing,Integrate efficient architectures,8771.25,False
684,2025-11-15,Colombia,CC-011,Infrastructure,Transition end-to-end technologies,17775.15,True
395,2025-11-15,Peru,CC-003,Consulting,Envisioneer front-end e-commerce,2961.57,True
68,2025-11-16,Chile,CC-006,Travel,Implement cross-media vortals,8937.58,True
1995,2025-11-17,Colombia,CC-002,Travel,Productize 24/365 architectures,1294.49,True
2228,2025-11-17,Chile,CC-012,Infrastructure,Redefine b2b solutions,31231.16,True
1867,2025-11-17,Mexico,CC-014,Marketing,Expedite 24/365 e-business,4603.41,True
483,2025-11-18,Chile,CC-004,Infrastructure,Brand compelling networks,16365.22,True
414,2025-11-18,Mexico,CC-001,Travel,Envisioneer strategic interfaces,8462.08,True
1927,2025-11-18,Mexico,CC-015,Training,Evolve sticky interfaces,8958.64,True
1428,2025-11-18,Brazil,CC-006,Travel,Maximize e-business convergence,4185.71,True
1407,2025-11-18,Colombia,CC-001,Consulting,Redefine robust action-items,4127.36,True
1661,2025-11-19,Peru,CC-014,Consulting,Re-contextualize open-source markets,8915.5,True
1857,2025-11-19,Peru,CC-015,Training,Enhance bricks-and-clicks vortals,9989.63,False
2005,2025-11-19,Brazil,CC-015,Consulting,Brand intuitive applications,7950.61,True
2289,2025-11-19,Peru,CC-011,Consulting,Benchmark bleeding-edge web-readiness,6495.34,True
1934,2025-11-19,Argentina,CC-008,Infrastructure,Seize holistic functionalities,7186.45,True
1101,2025-11-19,Colombia,CC-014,Infrastructure,Streamline real-time methodologies,36067.62,True
1829,2025-11-19,Argentina,CC-013,Training,Integrate leading-edge eyeballs,5968.14,True
687,2025-11-19,Chile,CC-014,Infrastructure,Extend virtual mindshare,18937.04,True
929,2025-11-21,Mexico,CC-006,Training,E-enable clicks-and-mortar platforms,7309.95,True
488,2025-11-21,Argentina,CC-010,Consulting,Deploy visionary applications,7780.07,True
1695,2025-11-21,Mexico,CC-003,Marketing,Disintermediate out-of-the-box architectures,5034.82,True
1633,2025-11-22,Peru,CC-010,IT,Streamline proactive channels,12962.74,True
221,2025-11-22,Brazil,CC-005,Marketing,Brand cross-platform functionalities,8206.06,True
529,2025-11-23,Colombia,CC-006,IT,Incubate enterprise synergies,33192.64,True
1635,2025-11-23,Argentina,CC-009,Marketing,Streamline global systems,5284.61,False
1677,2025-11-23,Peru,CC-012,Consulting,Synergize rich partnerships,2242.91,True
479,2025-11-23,Colombia,CC-007,Training,Incentivize intuitive deliverables,4085.75,True
2046,2025-11-24,Argentina,CC-003,Infrastructure,Empower global systems,19985.53,True
191,2025-11-24,Peru,CC-007,Consulting,Seize value-added mindshare,3736.32,True
2215,2025-11-25,Colombia,CC-002,Infrastructure,Repurpose mission-critical info-mediaries,30329.66,True
257,2025-11-25,Mexico,CC-007,Infrastructure,Cultivate impactful deliverables,16336.24,True
2276,2025-11-25,Peru,CC-015,Marketing,Morph e-business infrastructures,3187.78,False
1058,2025-11-26,Mexico,CC-002,Travel,Deliver sticky interfaces,7684.94,True
1965,2025-11-26,Mexico,CC-003,Travel,Grow mission-critical markets,9314.87,True
2378,2025-11-27,Brazil,CC-010,Consulting,Exploit vertical e-commerce,7799.5,True
265,2025-11-27,Brazil,CC-004,Marketing,Generate clicks-and-mortar users,8151.87,True
715,2025-11-28,Peru,CC-012,Marketing,Engineer vertical web-readiness,5234.43,True
267,2025-11-28,Mexico,CC-008,Travel,Orchestrate front-end convergence,7761.85,False
1801,2025-11-28,Peru,CC-015,Training,Target e-business web-readiness,6177.26,True
651,2025-11-28,Brazil,CC-007,Training,Architect enterprise applications,4699.9,True
426,2025-11-30,Chile,CC-004,Training,Transform magnetic info-mediaries,7545.93,True
430,2025-11-30,Chile,CC-014,Consulting,Architect clicks-and-mortar metrics,6458.17,False
827,2025-11-30,Colombia,CC-010,IT,Matrix turn-key synergies,25863.26,True
714,2025-11-30,Brazil,CC-015,Travel,Disintermediate integrated relationships,9307.21,False
41,2025-12-01,Brazil,CC-006,IT,Maximize cross-platform e-business,11915.01,True
2218,2025-12-01,Argentina,CC-004,Consulting,Harness interactive technologies,1355.42,True
817,2025-12-01,Argentina,CC-004,IT,Enable sticky platforms,33380.96,True
391,2025-12-01,Brazil,CC-006,Training,Architect innovative paradigms,2411.72,False
492,2025-12-02,Mexico,CC-009,Travel,Incubate mission-critical communities,1743.47,True
2064,2025-12-02,Argentina,CC-015,Marketing,Transition vertical bandwidth,7788.82,False
1286,2025-12-03,Colombia,CC-015,Infrastructure,Generate impactful experiences,27225.59,True
1900,2025-12-03,Chile,CC-013,Infrastructure,Aggregate frictionless synergies,35440.3,True
1372,2025-12-03,Colombia,CC-008,Consulting,Synthesize leading-edge e-commerce,5711.44,True
1041,2025-12-03,Peru,CC-007,Consulting,Innovate ubiquitous e-services,7843.75,False
1171,2025-12-04,Colombia,CC-009,Infrastructure,Re-intermediate extensible e-markets,6503.11,False
214,2025-12-04,Brazil,CC-014,Infrastructure,Redefine dynamic technologies,9257.13,True
2025,2025-12-05,Chile,CC-004,IT,Evolve b2b systems,9505.13,True
1494,2025-12-05,Colombia,CC-014,Infrastructure,Revolutionize global platforms,22052.85,True
1279,2025-12-05,Argentina,CC-011,Infrastructure,Evolve clicks-and-mortar methodologies,13884.56,True
731,2025-12-05,Mexico,CC-014,Training,Revolutionize cutting-edge content,3477.62,True
1038,2025-12-05,Peru,CC-006,IT,Mesh plug-and-play supply-chains,27196.3,False
339,2025-12-06,Brazil,CC-002,Marketing,Unleash visionary content,8630.97,True
1998,2025-12-06,Argentina,CC-014,Consulting,Seize out-of-the-box niches,8419.75,True
1481,2025-12-06,Argentina,CC-013,Infrastructure,Engineer innovative communities,17876.89,True
727,2025-12-06,Chile,CC-007,IT,Transform customized architectures,5525.71,False
2196,2025-12-07,Colombia,CC-007,Marketing,Architect compelling communities,1278.0,False
824,2025-12-07,Brazil,CC-014,Consulting,Whiteboard turn-key solutions,1636.93,True
379,2025-12-07,Chile,CC-002,Training,Cultivate impactful e-markets,3547.14,False
1872,2025-12-08,Brazil,CC-012,Marketing,Evolve plug-and-play deliverables,5536.97,True
1454,2025-12-08,Chile,CC-015,Marketing,Enable clicks-and-mortar e-commerce,6628.01,False
538,2025-12-08,Chile,CC-004,IT,Implement wireless vortals,10974.33,False
2090,2025-12-08,Colombia,CC-015,Infrastructure,Leverage killer channels,32784.3,True
573,2025-12-09,Brazil,CC-013,Marketing,Embrace b2c deliverables,5113.68,True
1257,2025-12-09,Argentina,CC-015,Marketing,Drive next-generation markets,5068.07,True
2209,2025-12-09,Argentina,CC-001,IT,Embrace efficient applications,15855.98,True
2387,2025-12-09,Brazil,CC-013,Travel,Leverage granular mindshare,1430.97,True
1194,2025-12-09,Mexico,CC-012,Infrastructure,Maximize frictionless infrastructures,14412.98,False
177,2025-12-10,Brazil,CC-005,IT,Re-contextualize wireless interfaces,14007.46,False
754,2025-12-10,Brazil,CC-001,IT,Target best-of-breed markets,24354.87,False
2223,2025-12-10,Brazil,CC-001,IT,Transform collaborative web services,5849.34,True
947,2025-12-10,Colombia,CC-001,Infrastructure,Leverage scalable partnerships,35437.32,True
1323,2025-12-10,Mexico,CC-001,Consulting,Orchestrate integrated action-items,1646.39,False
1293,2025-12-11,Brazil,CC-005,Infrastructure,Target revolutionary methodologies,11139.18,True
2351,2025-12-11,Mexico,CC-013,Consulting,Synthesize mission-critical partnerships,1749.12,True
369,2025-12-11,Mexico,CC-003,Infrastructure,Unleash frictionless info-mediaries,29470.4,True
24,2025-12-11,Chile,CC-003,IT,Envisioneer integrated experiences,37411.75,False
455,2025-12-11,Mexico,CC-005,Marketing,Revolutionize 24/365 content,3178.83,True
1960,2025-12-12,Argentina,CC-009,Consulting,Scale clicks-and-mortar roi,5159.75,True
25,2025-12-12,Brazil,CC-003,Travel,Embrace synergistic interfaces,8777.71,True
197,2025-12-12,Brazil,CC-010,Travel,Streamline synergistic channels,9763.69,True
469,2025-12-12,Chile,CC-015,Marketing,Implement out-of-the-box supply-chains,6883.9,True
946,2025-12-13,Argentina,CC-001,Training,Implement innovative content,8644.92,True
122,2025-12-13,Brazil,CC-007,IT,Engineer frictionless systems,31985.41,True
259,2025-12-14,Brazil,CC-011,Infrastructure,Benchmark wireless applications,11499.49,True
2412,2025-12-14,Brazil,CC-008,Marketing,Empower killer experiences,9944.91,True
2446,2025-12-14,Colombia,CC-002,Infrastructure,Engineer visionary metrics,36416.03,True
381,2025-12-14,Mexico,CC-002,Marketing,Transform compelling portals,4026.66,True
2214,2025-12-14,Peru,CC-007,IT,Iterate leading-edge networks,26488.9,True
565,2025-12-14,Brazil,CC-014,Travel,Re-contextualize compelling action-items,5046.38,True
52,2025-12-14,Colombia,CC-011,Training,Enhance robust content,2061.6,True
1521,2025-12-15,Mexico,CC-015,Training,Engineer 24/365 synergies,3154.87,True
1190,2025-12-15,Chile,CC-004,Marketing,Facilitate e-business infrastructures,9028.7,True
2420,2025-12-15,Chile,CC-014,IT,Streamline b2b applications,11029.92,True
2459,2025-12-15,Peru,CC-004,Infrastructure,Transition ubiquitous solutions,28763.85,True
672,2025-12-15,Chile,CC-003,Consulting,Extend value-added convergence,3967.63,True
1099,2025-12-15,Chile,CC-009,Marketing,Syndicate killer schemas,4060.79,False
1617,2025-12-17,Argentina,CC-007,Training,Facilitate user-centric eyeballs,3835.78,True
1392,2025-12-17,Brazil,CC-014,Training,Optimize front-end schemas,6809.33,False
1318,2025-12-17,Colombia,CC-003,Infrastructure,Visualize best-of-breed networks,8382.48,True
495,2025-12-17,Brazil,CC-001,Training,Engage synergistic action-items,5120.25,False
1474,2025-12-17,Colombia,CC-001,Infrastructure,Monetize leading-edge solutions,29864.01,False
1426,2025-12-17,Colombia,CC-009,Consulting,Incubate robust web services,1754.34,True
2497,2025-12-18,Argentina,CC-011,Consulting,Visualize out-of-the-box functionalities,8735.14,True
373,2025-12-18,Chile,CC-004,IT,Innovate b2c markets,5945.61,True
1188,2025-12-18,Peru,CC-009,Marketing,Enable best-of-breed synergies,9288.19,True
1001,2025-12-18,Chile,CC-004,Training,Visualize compelling partnerships,1293.21,True
1176,2025-12-19,Mexico,CC-011,Infrastructure,Innovate granular portals,12709.18,True
632,2025-12-20,Argentina,CC-013,Consulting,Integrate rich action-items,6177.72,False
2110,2025-12-20,Colombia,CC-008,Travel,Scale proactive channels,5936.98,True
1202,2025-12-20,Chile,CC-006,Consulting,Integrate turn-key e-services,2502.51,True
1573,2025-12-20,Mexico,CC-012,Infrastructure,Synthesize ubiquitous networks,20165.61,True
1600,2025-12-20,Peru,CC-003,IT,Transform clicks-and-mortar synergies,20718.83,True
2371,2025-12-20,Mexico,CC-011,Travel,Maximize scalable e-services,7353.99,False
1014,2025-12-20,Argentina,CC-006,IT,Leverage b2c web services,10667.89,True
2474,2025-12-21,Argentina,CC-003,Marketing,E-enable cross-platform eyeballs,2867.16,True
894,2025-12-21,Colombia,CC-008,Travel,Enhance world-class e-tailers,9010.83,True
786,2025-12-21,Colombia,CC-007,Travel,Target cross-media experiences,3913.51,False
2485,2025-12-22,Argentina,CC-003,Marketing,Architect dynamic e-commerce,7196.69,True
909,2025-12-22,Brazil,CC-006,IT,Redefine innovative models,32362.48,False
2132,2025-12-23,Peru,CC-012,Infrastructure,Engineer strategic e-tailers,16887.26,True
20,2025-12-24,Colombia,CC-015,Marketing,Engage turn-key applications,1782.46,True
261,2025-12-24,Brazil,CC-004,Training,Transition visionary markets,3022.98,True
692,2025-12-25,Argentina,CC-013,Marketing,Evolve intuitive eyeballs,2316.99,True
1643,2025-12-25,Mexico,CC-013,Infrastructure,Transform turn-key functionalities,31856.39,True
1514,2025-12-26,Colombia,CC-012,Marketing,Embrace open-source e-business,2573.27,True
459,2025-12-26,Colombia,CC-013,Marketing,Scale extensible applications,9600.56,True
1342,2025-12-27,Colombia,CC-007,IT,Facilitate revolutionary info-mediaries,14665.18,True
2306,2025-12-28,Mexico,CC-001,IT,Incentivize clicks-and-mortar infrastructures,21108.75,False
282,2025-12-28,Peru,CC-014,Travel,Optimize sticky systems,4815.12,False
1536,2025-12-28,Brazil,CC-005,Marketing,Exploit 24/7 portals,8544.35,False
1167,2025-12-29,Colombia,CC-010,IT,Streamline strategic networks,7758.87,False
1285,2025-12-29,Mexico,CC-012,Travel,Syndicate plug-and-play channels,2161.86,True
585,2025-12-30,Chile,CC-014,Consulting,Exploit plug-and-play web services,4145.68,True
170,2025-12-30,Argentina,CC-007,Travel,Facilitate cross-media info-mediaries,6111.04,True
1534,2025-12-30,Mexico,CC-013,Consulting,Iterate leading-edge vortals,7450.17,True
2458,2025-12-30,Peru,CC-014,Travel,Aggregate cross-media architectures,4306.49,True
979,2025-12-30,Peru,CC-006,Infrastructure,Facilitate innovative e-commerce,34317.03,True
